"Game ID";"Game Name"
"202542";"PSA World Tour Squash"
"203660";"Psycho Chaser (TGX)"
"10636";"Psychosis (TGX)"
"10796";"Pub Darts"
"10804";"Pucca - Mission Bisous"
"9858";"Pucca's Race For Kisses"
"10220";"Pulseman (SMD)"
"203274";"Pulstar (NG)"
"8792";"Punch-Out!! (NES)"
"9878";"Puppy Luv - Votre Nouvel Ami"
"10060";"Cats Academy"
"10354";"Puyo Puyo (Arcade)"
"203042";"Puyo Puyo (SMD)"
"10415";"Puyo Puyo 2 (SMD)"
"9902";"Puyo Puyo 7"
"203226";"Puyo Puyo Tsuu (Arcade)"
"152411";"Puyo Puyo! 15th Anniversary"
"10973";"Puyo Puyo 20th Anniversary"
"203068";"Puzzle & Action : Ichidant-R (SMD)"
"203070";"Puzzle & Action: Tant-R (SMD)"
"10425";"Puzzle Agent"
"10671";"Puzzle Balls"
"202762";"Puzzle Challenge Crosswords"
"10046";"Puzzle Kingdoms"
"9337";"Puzzle Quest - Challenge Of The Warlords"
"202764";"Puzzle Series Vol. 1 : Sudoku"
"202766";"Puzzle Series Vol. 2 : Illust Logic Colorful Logic"
"10572";"Puzzler Collection"
"10502";"Pyroblazer"
"202858";"Quarth (MSX)"
"203214";"Quester (Arcade)"
"9160";"Questions Pour Un Champion"
"10937";"Qui Aura Le Dernier Mot ?"
"8988";"Who Wants To Be A Millionaire - 1st Edition"
"9438";"Qui Veut Gagner Des Millions - 2ème Edition"
"9011";"Quiz Party"
"10492";"R-type (SMS)"
"202900";"R-Type (TGX)"
"202902";"R-Type II (TGX)"
"10456";"R-type 3 - The Third Lightning (SNES)"
"10939";"Racers' Islands - Crazy Arenas"
"10653";"Racers' Islands - Crazy Racers"
"9539";"Racket Sports Party"
"9914";"Racquet Sports"
"10226";"Radio Helicopter"
"152798";"Radirgy Noa Wii"
"9467";"Rage Of The Gladiator"
"10421";"Rainbow Islands Towering Adventure !"
"203766";"Raku Raku Kinen Appli Wii : Kinenka no Isha ga Oshieru Nanoka de Yameru Houhou"
"9931";"Rally Racer"
"10111";"Ram Racing"
"9411";"Rampage - Total Destruction"
"9407";"Rango"
"9512";"Rapala - We Fish"
"10011";"Rapala Fishing Frenzy"
"9002";"Rapala Pro Bass Fishing"
"9645";"Rapala Tournament Fishing"
"203662";"Rastan Saga 2 (TGX)"
"8952";"Ratatouille"
"8794";"Rayman Contre Les Lapins Crétins"
"8807";"Rayman Contre Les Lapins Encore Plus Crétins"
"8753";"Rayman Origins"
"8837";"Rayman Prod' Présente - The Lapins Crétins Show"
"10897";"Reader Rabbit Kindergarten"
"10941";"Reader Rabbit Preschool"
"9609";"Ready 2 Rumble Revolution"
"9934";"Real Bout Fatal Fury (NG)"
"10491";"Real Bout Fatal Fury 2 - The Newcomers (NG)"
"10260";"Real Bout Fatal Fury Special (NG)"
"10486";"Reel Fishing Challenge 2"
"9134";"Real Heroes - Firefighter"
"9909";"Real Madrid - The Game"
"9513";"My Horse Club - On The Trail Of The Mysterious Appaloosa"
"10121";"Real Stories - Vétérinaire"
"9816";"Rebel Raiders - Operation Nighthawk"
"8873";"Red Steel"
"8826";"Red Steel 2"
"9494";"Reel Fishing - Angler's Dream"
"10254";"Reel Fishing Challenge"
"10141";"Reel Fishing Ocean Challenge"
"9145";"Reload"
"9356";"Remington Great American Bird Hunt"
"10223";"Remington Super Slam Hunting - Africa"
"202433";"Remington Super Slam Hunting : Alaska"
"10296";"Remington Super Slam Hunting - North America"
"10802";"Remise En Forme Après Les Fêtes"
"10792";"Renegade (NES)"
"203072";"Rent A Hero (SMD)"
"9571";"Repetto - Naissance D'une Etoile"
"8710";"Resident Evil 4 - Wii Edition"
"8905";"Resident Evil - Code - Veronica X"
"8835";"Biohazard - The Darkside Chronicles"
"8818";"Biohazard - Umbrella Chronicles"
"8804";"Biohazard 0"
"8700";"Biohazard"
"195673";"Back To The Future - The Game"
"8951";"Retro City Rampage"
"8821";"Beat The Beat - Rhythm Paradise"
"202624";"Ride"
"10559";"Rig Racer 2"
"10873";"Rilakkuma"
"10957";"Ringling Bros. And Barnum And Bailey"
"9519";"Rio"
"10675";"Riot Zone (TGX)"
"9428";"Ristar (SMD)"
"10334";"Rival Turf! (SNES)"
"203326";"River City Ransom (NES)"
"202876";"Road Fighter (MSX)"
"10522";"Robin Hood - The Return Of Richard"
"10739";"Robocalypse - Beaver Defense"
"10705";"Robox"
"9219";"Rock Band"
"9205";"Rock Band 2"
"9020";"Rock Band 3"
"9317";"Rock Band - Classic Rock Track Pack"
"9360";"Rock Band - Country Track Pack"
"202638";"Rock Band : Country Track Pack 2"
"9355";"Rock Band - Metal Track Pack"
"9351";"Rock Band Song Pack 1"
"10476";"Rock Band Song Pack 2"
"202628";"Rock Blast"
"10829";"Rock N' Roll Climber"
"10949";"Rock Of The Dead"
"10188";"Rock Revolution"
"152795";"Rock University - The Naked Brothers - The Videogame"
"10198";"Rock'n'roll Adventures"
"9368";"Table Tennis"
"9260";"Rodea The Sky Soldier"
"9497";"Rogue Trooper - Quartz Zone Massacre"
"203218";"Rolling Thunder (Arcade)"
"10633";"Rolling Thunder 2 (Arcade)"
"203044";"Rolling Thunder 2 (SMD)"
"10418";"Romance Of The Three Kingdoms 4 - Wall Of Fire (SNES)"
"203482";"Romancing SaGa (SNES)"
"203484";"Romancing SaGa 2 (SNES)"
"203486";"Romancing SaGa 3 (SNES)"
"203228";"Rompers (Arcade)"
"10459";"Roogoo Twisted Towers!"
"9437";"Rooms - The Main Building"
"10304";"Roue Du Temps, La"
"9668";"Rtl Biathlon 2009"
"10935";"Rubik's Puzzle Galaxy - Rush"
"9981";"Rubik's Puzzle World"
"202626";"Rudolph the Red-Nosed Reindeer"
"203488";"Rudora no Hihou (SNES)"
"8999";"Rugby League 3"
"8865";"Runaway - The Dream Of The Turtle"
"8769";"Rune Factory Frontier"
"8847";"Rune Factory Oceans"
"10183";"Rush Rush Rally Racing"
"202834";"Rygar (Arcade)"
"9436";"Rygar - The Battle Of Argus"
"10124";"S.c.a.t. - Special Cybernetic Attack Team (NES)"
"203664";"S.C.I. : Special Criminal Investigation (TGX)"
"9152";"Sadness"
"9824";"Safar'wii"
"9974";"Safari Adventures - Afrique"
"9342";"Safecracker - Expert En Cambriolage"
"202562";"Saint"
"8945";"Sakura Wars - So Long, My Love"
"203540";"Salamander (TGX)"
"9314";"Sam And Max - Season One"
"9307";"Sam And Max - Season Two - Beyond Time And Space"
"9795";"Pajama Sam - Don't Fear The Dark"
"9509";"Samba De Amigo"
"10769";"Samurai Ghost (TGX)"
"10640";"Samurai Shodown (NG)"
"9289";"Samurai Shodown Anthology"
"10168";"Samurai Shodown 2 (NG)"
"10664";"Samurai Shodown 3 (NG)"
"10032";"Samurai Shodown 4 - Amakusa's Revenge (NG)"
"8984";"Samurai Warriors 3"
"9573";"Samurai Warriors 3 Xtreme Legends"
"9115";"Samurai Warriors - Katana"
"10609";"Sandy Beach"
"202768";"Sangokushi 11 with Power-Up Kit"
"152777";"Santa Claus Is Comin' To Town!"
"10822";"Sarah's Emergency Room"
"10116";"Satisfashion - Rock The Runaway"
"10594";"Save The Furries"
"8748";"Scarface - The World Is Yours"
"9406";"Scene It ? Lumières ! Action !"
"10844";"Schlag Den Raab"
"202431";"Schlag den Raab : Das 2. Spiel"
"202434";"Schlag den Raab : Das 3. Spiel"
"9939";"Science Papa"
"9070";"Scooby-doo! Opération Chocottes"
"9043";"Scooby-doo! Panique Dans La Marmite"
"10672";"Scoot!"
"10044";"Score International Baja 1000 World Championship Off Road Racing"
"9845";"Scrabble Interactive - 2009 Edition"
"152799";"Sd Gundam - Scad Hammers"
"9950";"Sd Gundam G Generation Wars"
"9791";"Sd Gundam G Generation World"
"10048";"Sd Gundam Gashapon Wars"
"203424";"SD Gundam World : Gachapon Senshi 2 Capsule Senki (NES)"
"203422";"SD Gundam World : Gachapon Senshi : Scramble Wars (NES)"
"9774";"Sea Monsters - A Prehistoric Adventure"
"10065";"Secret Command (SMS)"
"8932";"Secret Files 2 - Puritas Cordis"
"8901";"Secret Files - Tunguska"
"8766";"Secret Of Mana (SNES)"
"9555";"Sega Bass Fishing"
"9551";"Sega Superstars Tennis"
"203420";"Seicross (NES)"
"203666";"Seirei Senshi Spriggan (TGX)"
"203864";"Sekai no Omoshiro Party Game"
"203866";"Sekai no Omoshiro Party Game 2"
"9979";"Sengoku (NG)"
"10112";"Sengoku 2 (NG)"
"10087";"Sengoku 3 (NG)"
"202770";"Sengoku Basara 2 : Heroes : Double Pack"
"202772";"Sengoku Basara 3 : Utage"
"8897";"Sengoku Basara Samurai Heroes"
"9302";"Sengoku Basara Samurai Heroes Party"
"203670";"Sengoku Mahjong (TGX)"
"202774";"Sengoku Musou 3 : Moushouden"
"10554";"Sesame Street - Cookie's Counting Carnival"
"10370";"Sesame Street - Elmo's A-to-zoo Adventure"
"10853";"Sesame Street - Ready, Set, Grover!"
"10712";"Sesame Street - Elmo's Musical Monsterpiece"
"9170";"Sexy Poker"
"9737";"Shadow Dancer - The Secret Of Shinobi (SMD)"
"10971";"Shadow Of The Ninja (NES)"
"9499";"Shadow Warriors"
"10266";"Shadow Warriors 2 - The Dark Sword Of Chaos"
"10585";"Shadowplay"
"202836";"Shanghai (Arcade)"
"10635";"Shanghai - Mahjong"
"10936";"Shanghai 2 - Dragon's Eye (SMD)"
"10665";"Shape Boxing 2 - Enjoy Diet"
"9320";"Shaun White Skateboarding"
"9029";"Shaun White Snowboarding - Road Trip"
"9363";"Shaun White Snowboarding - World Stage"
"10485";"Shawn Johnson Gymnastics"
"9119";"Sherlock Holmes - The Silver Earring"
"202778";"Shikakui Atama o Maruku Suru. Wii"
"203868";"Shikakui Atama wo Maruku Suru. : Mainichi Minna de Challenge Hen"
"9618";"Shimano Xtreme Fishing"
"202435";"Shin Chan The New Adventures For Wii"
"9631";"Shin Megami Tensei (SNES)"
"203478";"Shin Megami Tensei 2 (SNES)"
"203476";"Shin Megami Tensei If... (SNES)"
"203276";"Shin-Oh-Ken (NG)"
"9569";"Shining Force (SMD)"
"9712";"Shining Force 2 (SMD)"
"9496";"Shining In The Darkness (SMD)"
"203234";"Shinobi (Arcade)"
"9452";"Shinobi 3 - Return Of The Ninja Master (SMD)"
"9523";"Shiren The Wanderer"
"203244";"Shock Troopers (NG)"
"10767";"Shock Troopers - 2nd Squad (NG)"
"10861";"Shockman (TGX)"
"203870";"Shootanto : Evolutionary Mayhem"
"9935";"Showtime Championship Boxing"
"9718";"Shrek - La Fête Foraine En Délire - Mini-jeux"
"9508";"Shrek 4 - Il Était Une Fin"
"9323";"Shrek Le Troisième"
"8884";"Sid Meier's Pirates!"
"203180";"Silent Debuggers (TGX)"
"8834";"Silent Hill - Shattered Memories"
"10832";"Silver Star Chess"
"203860";"Silver Star Gomoku Narabe"
"203858";"Silver Star Igo"
"203854";"Silver Star Mahjong"
"203748";"Silver Star Reversi"
"203856";"Silver Star Shogi"
"10253";"SimEarth (TGX)"
"9348";"Simanimals"
"9221";"Simanimals Africa"
"9372";"SimCity (SNES)"
"8969";"Simcity Creator"
"203750";"Simple Series Vol. 1 : The Block Kuzushi neo"
"203752";"Simple Series Vol. 2 : The Number Puzzle neo"
"203754";"Simple Series Vol. 3 : The Mahjong"
"203756";"Simple Series Vol. 4 : The Misshitsu kara no Dasshutsu"
"203758";"Simple Series Vol. 5 : The Judo"
"152860";"Simple Wii Series Vol. 1 - The Minna De Kart Race"
"152861";"Simple Wii Series Vol. 2 - The Minna De Bass Tsuri Taikai"
"152858";"Simple Wii Series Vol. 4 - The Shooting Action"
"152857";"Simple Wii Series Vol. 5 - The Block Kuzushi"
"152859";"Simple Wii Series Vol. 6 - The Wai Wai Combat"
"9306";"Sin And Punishment (N64)"
"8885";"Sin And Punishment - Successor Of The Skies"
"10125";"Sing 4 - The Hits Edition"
"46485";"Singitstar Amped"
"46486";"Singitstar Rockballads"
"46487";"Singitstar Summer Party"
"10028";"Six Flags Fun Park"
"10307";"Skate City Heroes"
"9098";"Skate It"
"10479";"Skate Or Die (NES)"
"10467";"Ski And Shoot"
"152800";"Ski-doo Snowmobile Challenge"
"203236";"Sky Kid (Arcade)"
"203426";"Sky Kid (NES)"
"150796";"Skylanders - Swap Force"
"8736";"Skylanders - Spyro's Adventure"
"202524";"Skylanders : SuperChargers Racing"
"8767";"Skylanders Giants"
"8711";"Skylanders Trap Team"
"10337";"Skyscraper"
"10367";"Sled Shred"
"202780";"Smart Series Presents : Jaja's Adventure"
"10693";"Smash Table Tennis (NES)"
"10235";"Smiley World - Island Challenge"
"202782";"Smurfs Party Pack"
"203874";"Snail Mail"
"10944";"Sneezies"
"8977";"Sniper Elite"
"9125";"Snk Arcade Classics Volume 1"
"10133";"Snowboard Riot"
"8973";"So Blonde - Retour Sur L'ile"
"10408";"Soccer (NES)"
"10841";"Soccer Bashi"
"203246";"Soccer Brawl (NG)"
"9720";"Football Up !"
"10596";"Soldier Blade (TGX)"
"10078";"Solitaire"
"202784";"Solitaire & Mahjong"
"10164";"Solomon's Key (Arcade)"
"202838";"Solomon's Key (NES)"
"10953";"Solvalou (Arcade)"
"9088";"Sonic And Knuckles (SMD)"
"8899";"Sonic And Sega All-stars Racing"
"9874";"Sonic 3D (SMD)"
"8893";"Sonic And The Secret Rings"
"9769";"Sonic Chaos (SMS)"
"8731";"Sonic Colours"
"8838";"Sonic Et Le Chevalier Noir"
"9013";"Sonic Riders Zero Gravity"
"9860";"Sonic Spinball (SMD)"
"9232";"Sonic the Hedgehog (SMD)"
"9723";"Sonic the Hedgehog (SMS)"
"9008";"Sonic the Hedgehog 2 (SMD)"
"202896";"Sonic The Hedgehog 2 (SMS)"
"202898";"Sonic The Hedgehog 3 (SMD)"
"9202";"Sonic The Hedgehog 4 - Episode I"
"8836";"Sonic Unleashed"
"46488";"Sonic2010"
"10800";"SonSon (Arcade)"
"202992";"Sorcerian (SMD)"
"10730";"Sorcery Blade"
"9983";"Sos Animaux"
"9027";"S.o.s. Fantômes - Le Jeu Vidéo"
"9461";"Soul Eater - Monotone Princess"
"8923";"Soulcalibur Legends"
"10135";"Space Camp"
"10422";"Space Harrier (Arcade)"
"202840";"Space Harrier (SMS)"
"10409";"Space Harrier 2 (SMD)"
"203238";"Space Invaders (Arcade)"
"203240";"Space Invaders : Fukkatsu no Hi (TGX)"
"10541";"Space Invaders - Get Even"
"10227";"Space Invaders - The Original Game (SNES)"
"203104";"Space Invaders : The Original Game (TGX)"
"202880";"Space Manbow (MSX)"
"10381";"Space Station Tycoon"
"203760";"Space Trek"
"10878";"Spaceball Revolution"
"202786";"Spaghetti Western Shooter"
"10205";"Spawn Smasher"
"8819";"Spectrobes Origines"
"202788";"Speed 2"
"9315";"Speed Racer - Le Jeu Vidéo"
"10461";"Spelunker (NES)"
"8994";"Spider-man 3"
"9227";"Spider-man - Allié Ou Ennemi"
"9067";"Spider-man - Aux Frontières Du Temps"
"8887";"Spider-man Dimensions"
"8987";"Spider-man - Le Règne Des Ombres"
"10849";"Spin Master (NG)"
"203102";"Splatterhouse (Arcade)"
"202990";"Splatterhouse (SMD)"
"9970";"Splatterhouse (TGX)"
"10082";"Splatterhouse 2 (SMD)"
"8827";"Splinter Cell Double Agent"
"10914";"Spogs Racing"
"9533";"Bob L'eponge Et Ses Amis - L'ultime Alliance"
"10698";"Spongebob's Boating Bash"
"8723";"Spore Hero"
"9850";"Sport En Folie, Le"
"10130";"Sports Challenge - Defi Sports"
"9777";"Sports Et Jeux En Croisière"
"9401";"Sports Island 2"
"9290";"Sports Island 3"
"10143";"Sports Party"
"10803";"Spot The Differences!"
"10283";"Spray"
"203668";"Spriggan Mark 2: Re-Terraform Project (TGX)"
"202790";"Springdale"
"10162";"Sprint Cars"
"202792";"Spy Games : Elevator Mission"
"9576";"Spyborgs"
"10549";"Squeeballs Party"
"10931";"Squibs Arcade"
"9132";"Ssx Blur"
"203278";"Stakes Winner (NG)"
"203280";"Stakes Winner 2 (NG)"
"10576";"Star Force (Arcade)"
"203418";"Star Luster (NES)"
"203672";"Star Parodier (TGX)"
"203416";"Star Soldier (NES)"
"10043";"Star Soldier R"
"9820";"Star Trek - Conquest"
"8747";"Star Wars - Le Pouvoir De La Force"
"8778";"Star Wars - Le Pouvoir De La Force 2"
"9006";"Star Wars The Clone Wars - Les Héros De La République"
"9035";"Star Wars The Clone Wars - Duels Au Sabre Laser"
"10577";"Starblade"
"203242";"Starblade (Arcade)"
"10674";"Startropics (NES)"
"203762";"Step Up"
"10921";"Stinger (NES)"
"9731";"Stonekeep - Bones of the Ancestors"
"10584";"Stop Stress - A Day of Fury"
"10925";"Story Hour - Adventures"
"10468";"Story Hour - Fairy Tales"
"10791";"Storybook Workshop"
"203474";"Street Fighter 2 : The World Warrior (SNES)"
"9767";"Street Fighter Alpha 2 (SNES)"
"9489";"Street Fighter 2 Turbo - Hyper Fighting (SNES)"
"10145";"Street Fighter 2 - Champion Edition (TGX)"
"9190";"Street Fighter II': Special Champion Edition (SMD)"
"9650";"Street Gangs (NES)"
"10943";"Street Hoop (NG)"
"9300";"Streets Of Rage (SMD)"
"9353";"Streets Of Rage 2 (SMD)"
"9568";"Streets Of Rage 3 (SMD)"
"10070";"Strider (SMD)"
"10782";"Strong Bad's Cool Game For Attractive People - Episode 5 - 8-bit Is Enough"
"10543";"Strong Bad's Cool Game For Attractive People - Episode 4 - The Criminal Projective"
"10825";"Strong Bad's Cool Game For Attractive People - Episode 3 - Baddest Of The Bands"
"10361";"Strong Bad's Cool Game For Attractive People - Episode 1 - Homestar Ruiner"
"10728";"Strong Bad's Cool Game For Attractive People - Episode 2 - Strong Badia The Free"
"202794";"Studio 100 -Play Island"
"10620";"Stunt Cars"
"9404";"Stunt Flyer - Hero Of The Skies"
"10905";"Succès Au Primaire - Allemand Ce 1"
"10964";"Succès Au Primaire - Allemand Ce 2"
"10969";"Succès Au Primaire - Allemand Cm 1"
"10857";"Succès Au Primaire - Allemand Cp"
"10909";"Succès Au Primaire - Anglais Ce 1"
"10965";"Succès Au Primaire - Anglais Ce 2"
"10966";"Succès Au Primaire - Anglais Cm 1"
"10595";"Succès Au Primaire - Anglais Cp"
"10805";"Succès Au Primaire - Mathématiques Ce 1"
"10963";"Succès Au Primaire - Mathématiques Ce 2"
"10852";"Succès Au Primaire - Mathématiques Cm 1"
"10907";"Power Maths"
"10709";"Succès Au Primaire - Mathématiques Cp"
"9988";"Sudoku Ball - Detective"
"10546";"Sudoku Challenge!"
"203764";"Sugarbunnies Wii : Youkoso Bunnies Field he"
"202796";"Sugoro Chronicle : Migite ni Ken o Hidarite ni Saikoro o"
"203414";"Sugoro Quest : Dice no Senshi Tachi (NES)"
"203872";"Sugu Suro Duo : New Pulsar R&V"
"10424";"Sukeban Shachou Rena Wii"
"10131";"Summer Athletics"
"9579";"Summer Challenge Athletics Tournament"
"10968";"Summer Games 2 (C64)"
"9936";"Summer Sports - Paradise Island"
"9717";"Summer Stars 2012"
"10246";"Super Adventure Island (SNES)"
"10524";"Super Adventure Island 2 (SNES)"
"10717";"Super Air Zonk - Rockabilly Paradise (TGX)"
"10962";"Super B.C. Kid (SNES)"
"10668";"Super Baseball 2020 (NG)"
"9118";"Super Castlevania 4 (SNES)"
"9964";"Super Contra (NES)"
"203184";"Super Darius (TGX)"
"203186";"Super Darius 2 (TGX)"
"203412";"Super Dodge Ball (NES)"
"10487";"Super Earth Defense Force (SNES)"
"10526";"Super Famicom Wars (SNES)"
"10777";"Super Fantasy Zone (SMD)"
"9997";"Super Fruit Fall"
"9252";"Super Ghouls'n Ghosts (SNES)"
"203526";"Super Gussun Oyoyo (SNES)"
"10449";"Super Hang-on (Arcade)"
"202520";"Super Karts"
"8845";"Super Mario 64 (N64)"
"8882";"Super Mario All-stars - Edition 25e Anniversaire"
"9024";"Super Mario Bros. 2 (NES)"
"8939";"Super Mario Bros. 3 (NES)"
"9078";"Super Mario Bros. - The Lost Levels (NES)"
"8708";"Super Mario Galaxy"
"8703";"Super Mario Galaxy 2"
"8993";"Super Mario Kart (SNES)"
"9012";"Super Mario RPG - Legend Of The Seven Stars (SNES)"
"8948";"Super Mario World (SNES)"
"8775";"Super Meat Boy"
"8877";"Super Metroid (SNES)"
"9085";"Super Monkey Ball - Banana Blitz"
"9128";"Super Monkey Ball - Step And Roll"
"8713";"Super Paper Mario"
"202800";"Super PickUps"
"9304";"Super Probotector - Alien Rebels (SNES)"
"9224";"Super Punch-out!! (SNES)"
"9536";"Super R-type (SNES)"
"9684";"Super Robot Wars Neo"
"202802";"Super Sentai Battle : Ranger Cross"
"8823";"Super Smash Bros. (N64)"
"8692";"Super Smash Bros. Brawl"
"10410";"Super Star Soldier (TGX)"
"9572";"Super Star Wars (SNES)"
"9745";"Super Star Wars - Return Of The Jedi (SNES)"
"9730";"Super Star Wars - The Empire Strikes Back (SNES)"
"203472";"Super Street Fighter 2 : The New Challengers (SNES)"
"9510";"Super Street Fighter 2 (SMD)"
"9781";"Pangya! Golf With Style"
"9746";"Super Swing Golf"
"10321";"Super Thunder Blade (SMD)"
"10024";"Super Turrican (SNES)"
"9741";"Super Turrican 2 (SNES)"
"10745";"Super Wagyan Land (SNES)"
"9449";"Supersonic Racer"
"10581";"Sushi Go Round"
"203522";"Sutte Hakkun (SNES)"
"153125";"Suzumiya Haruhi No Heiretsu"
"10300";"Sword Of Legendia"
"10562";"Sword Of Vermilion (SMD)"
"10293";"Swords"
"9678";"Swords And Soldiers"
"8971";"Tactics Ogre - Let Us Cling Together (SNES)"
"10146";"Taiko Drum Master"
"10793";"Taiko Drum Master 2"
"10848";"Taiko Drum Master 3"
"10910";"Taiko Drum Master Super Magnificent"
"10628";"Taiko Drum Master Wii - Super Deluxe Edition"
"10710";"Taiko Drum Master Wii Ketteiban"
"10974";"Taiko No Tatsujin Wii"
"202698";"Taiko no Tatsujin Wii - Chou Goukaban"
"153131";"Taiko No Tatsujin Wii - Dodoon To 2-daime!"
"153132";"Taiko No Tatsujin Wii - Minna De Party 3-daime!"
"203524";"Taikou Risshiden (SNES)"
"10217";"Tak And The Guardians Of Gross"
"203410";"Takeshi no Chousenjou (NES)"
"9230";"Takeshi's Challenge"
"10063";"Takt Of Magic"
"10181";"Tales Of Elastic Boy - Mission 1"
"8737";"Tales Of Graces"
"9308";"Tales Of Monkey Island - Chapter 1 - Launch Of The Screaming Narwhal"
"9350";"Tales Of Monkey Island - Chapter 2 - The Siege Of Spinner Cay"
"9347";"Tales Of Monkey Island - Chapter 3 - Lair Of The Leviathan"
"9386";"Tales Of Monkey Island - Chapter 4 - The Trial And Execution Of Guybrush Threepwood"
"9359";"Tales Of Monkey Island - Chapter 5 - Rise Of The Pirate God"
"8715";"Tales Of Symphonia - Dawn Of The New World"
"10430";"Tales To Enjoy !"
"9660";"Tamagotchi Party On !"
"203230";"Tank Force (Arcade)"
"203394";"Tantei Jinguuji Saburou 2 : Yokohamakou Renzoku Satsujin Jiken (NES)"
"203408";"Tantei Jinguuji Saburou : Kikenna Futari : Zenkouhen (NES)"
"203406";"Tantei Jinguuji Saburou : Shinjuku Chuuou Kouen Satsujin Jiken (NES)"
"203404";"Tantei Jinguuji Saburou : Toki no Sugiyuku Mama ni... (NES)"
"203392";"Tantei Jinguuji Saburou : Yokohamakou Renzoku Satsujin Jiken (NES)"
"10566";"Target - Terror"
"203062";"Target Earth (SMD)"
"203646";"Target Toss Pro : Bags"
"10961";"Target Toss Pro: Lawn Darts"
"10132";"Tarzan"
"8846";"Tatsunoko Vs. Capcom - Ultimate All-stars"
"10967";"Tecmo Bowl (Arcade)"
"203388";"Tecmo Bowl (NES)"
"8935";"Teenage Mutant Ninja Turtles - Smash-up"
"9236";"Teenage Mutant Ninja Turtles (NES)"
"10005";"Télé 7 Jeux - Mots Croisés"
"10642";"Télé 7 Jeux - Mots Fléchés"
"10115";"Télé Maboul Party"
"202700";"Tele Shibai Wii"
"150797";"Telly Addicts"
"10687";"Ten Pin Alley 2"
"9094";"Tenchu Shadow Assassins"
"10036";"Tennis (NES)"
"10126";"Tennis Masters"
"10434";"Tenshi No Solitaire"
"9667";"Tetris Party"
"9566";"Tetris Party Deluxe"
"10519";"Texas Hold'em Poker"
"203644";"Texas Hold'em Tournament"
"195555";"$1,000,000 Pyramid ,the"
"10892";"Amazing Brain Train!, The"
"8796";"Amazing Spider-man, The"
"203084";"The Atlas : Renaissance Voyager (TGX)"
"195671";"Bachelor, The"
"9267";"Beatles Rock Band, The"
"9775";"Biggest Loser, The"
"10085";"Biggest Loser Challenge, The"
"10261";"Bigs, The"
"140347";"Bigs 2 - Baseball, The"
"9450";"Black Eyed Peas Experience, The"
"10958";"Cages Pro-style Batting Practice, The"
"9124";"Monde De Narnia - Chapitre 2 - Le Prince Caspian, Le"
"9023";"Conduit, The"
"10175";"Cube, The"
"10881";"Daring Game For Girls, The"
"9622";"Dog Island, The"
"10863";"The Dynastic Hero (TGX)"
"202432";"The Explorer and the Mystery of the Diamond Scarab"
"9740";"Garfield Show, The"
"9811";"Grim Adventures Of Billy And Mandy, The"
"10192";"Grinder, The"
"10365";"Guild, The"
"9611";"Hardy Boys - The Hidden Theft, The"
"9110";"Hip-hop Dance Experience, The"
"9150";"House Of The Dead 2 And 3 Return, The"
"8903";"House Of The Dead - Overkill, The"
"203060";"The Hybrid Front (SMD)"
"10946";"Ignition Factor (SNES)"
"10826";"Incredible Maze, The"
"202442";"The Island of Dr. Frankenstein"
"10274";"King Of Fighters '94, The (NG)"
"203266";"The King of Fighters '95 (NG)"
"10231";"King Of Fighters '96, The (NG)"
"10140";"King Of Fighters '97, The (NG)"
"9541";"King Of Fighters '98, The (NG)"
"9887";"King Of Fighters '99, The (NG)"
"9076";"King Of Fighters Collection - The Orochi Saga, The"
"9484";"Kore Gang, The"
"8801";"Lapins Crétins - La Grosse Aventure, The"
"46484";"Raving Rabbids - Travel In Time"
"150799";"Raving Rabbids - Party Collection"
"202506";"The Last Airbender - Special Edition"
"10269";"Last Blade, The (NG)"
"9877";"Last Blade 2, The (NG)"
"10770";"Last Ninja, The (C64)"
"8717";"Last Story, The"
"10933";"Legend Of Kage (NES)"
"9057";"Legend Of Spyro - The Eternal Night, The"
"10071";"Legend Of The Mystical Ninja, The (SNES)"
"8876";"Legend Of Zelda (NES)"
"8770";"Legend Of Zelda - A Link To The Past (SNES)"
"8689";"Legend Of Zelda - Majora's Mask, The (N64)"
"8705";"Legend Of Zelda: Ocarina Of Time, The (N64)"
"8691";"Legend Of Zelda - Skyward Sword, The"
"8688";"Legend Of Zelda - Twilight Princess, The"
"10209";"Magic Obelisk, The"
"10472";"Melancholy Of Haruhi Suzumiya, The"
"10120";"Monkey King - The Legend Begins, The"
"9725";"Munchables, The"
"10379";"Mysterious Murasame Castle (NES)"
"203166";"The New Zealand Story (TGX)"
"203172";"The NinjaWarriors (TGX)"
"202516";"The Oregon Trail"
"10509";"Parallel Of Haruhi Suzumiya, The"
"10405";"Path Of The Warrior - Art Of Fighting 3, The (NG)"
"8996";"Pingouins De Madagascar - Le Docteur Blowhole Est De Retour, Les"
"10612";"Price Is Right, The"
"10908";"Price Is Right Decades, The"
"9556";"Revenge Of Shinobi, The (SMD)"
"10159";"Secret Saturdays - Beasts Of The 5th Sun, The"
"8789";"Simpson - Le Jeu, Les"
"9059";"Sky Crawlers - Innocent Aces, The"
"203282";"The Super Spy (NG)"
"10089";"Conte De Despereaux, Le"
"10173";"Tales Of Bearsworth Manor - Chaotic Conflicts, The"
"10845";"Tales Of Bearsworth Manor - Puzzling Pages, The"
"10064";"Tower of Druaga, The (Arcade)"
"9700";"Ultimate Battle Of The Sexes, The"
"10593";"Very Hungry Caterpillar's Abcs, The"
"202438";"The Voice : I Want You"
